"	date",id_station,id_parameter,value,unit
17/01/15,CUT,SO2,4,1
17/01/15,FAC,SO2,5,1
17/01/15,HGM,SO2,4,1
17/01/15,IZT,SO2,4,1
17/01/15,LLA,SO2,4,1
17/01/15,MER,SO2,5,1
17/01/15,NEZ,SO2,4,1
17/01/15,PED,SO2,3,1
17/01/15,SAG,SO2,4,1
17/01/15,SFE,SO2,3,1
17/01/15,SJA,SO2,4,1
17/01/15,SUR,SO2,3,1
17/01/15,TAH,SO2,3,1
17/01/15,TLA,SO2,8,1
17/01/15,TLI,SO2,7,1
17/01/15,TPN,SO2,2,1
17/01/15,UAX,SO2,3,1
17/01/15,UIZ,SO2,4,1
17/01/15,VIF,SO2,6,1
17/01/15,XAL,SO2,6,1
17/01/15,CCA,SO2,2,1
17/01/15,MGH,SO2,3,1
17/01/15,AJM,SO2,3,1
18/01/15,ACO,SO2,1,1
18/01/15,ATI,SO2,18,1
18/01/15,CAM,SO2,13,1
18/01/15,CHO,SO2,2,1
18/01/15,CUA,SO2,15,1
18/01/15,CUT,SO2,4,1
18/01/15,FAC,SO2,18,1
18/01/15,HGM,SO2,11,1
18/01/15,IZT,SO2,8,1
18/01/15,LLA,SO2,4,1
18/01/15,MER,SO2,9,1
18/01/15,NEZ,SO2,4,1
18/01/15,PED,SO2,10,1
18/01/15,SAG,SO2,3,1
18/01/15,SFE,SO2,14,1
18/01/15,SJA,SO2,6,1
18/01/15,SUR,SO2,7,1
18/01/15,TAH,SO2,8,1
18/01/15,TLA,SO2,16,1
18/01/15,TLI,SO2,9,1
18/01/15,TPN,SO2,6,1
18/01/15,UAX,SO2,5,1
18/01/15,UIZ,SO2,5,1
18/01/15,VIF,SO2,5,1
18/01/15,XAL,SO2,3,1
18/01/15,CCA,SO2,7,1
18/01/15,MGH,SO2,11,1
18/01/15,AJM,SO2,10,1
19/01/15,ACO,SO2,3,1
19/01/15,ATI,SO2,6,1
19/01/15,CAM,SO2,12,1
19/01/15,CHO,SO2,3,1
19/01/15,CUA,SO2,5,1
19/01/15,CUT,SO2,7,1
19/01/15,FAC,SO2,7,1
19/01/15,HGM,SO2,13,1
19/01/15,IZT,SO2,12,1
19/01/15,LLA,SO2,9,1
19/01/15,MER,SO2,12,1
19/01/15,NEZ,SO2,10,1
19/01/15,PED,SO2,7,1
19/01/15,SAG,SO2,7,1
19/01/15,SFE,SO2,4,1
19/01/15,SJA,SO2,10,1
19/01/15,SUR,SO2,6,1
19/01/15,TAH,SO2,7,1
19/01/15,TLA,SO2,13,1
19/01/15,TLI,SO2,16,1
19/01/15,TPN,SO2,4,1
19/01/15,UAX,SO2,5,1
19/01/15,UIZ,SO2,9,1
19/01/15,VIF,SO2,11,1
19/01/15,XAL,SO2,13,1
19/01/15,CCA,SO2,5,1
19/01/15,MGH,SO2,9,1
19/01/15,AJM,SO2,6,1
20/01/15,ACO,SO2,1,1
20/01/15,ATI,SO2,3,1
20/01/15,CAM,SO2,4,1
20/01/15,CHO,SO2,3,1
20/01/15,CUA,SO2,3,1
20/01/15,CUT,SO2,4,1
20/01/15,FAC,SO2,4,1
20/01/15,HGM,SO2,4,1
20/01/15,IZT,SO2,4,1
20/01/15,LLA,SO2,2,1
20/01/15,MER,SO2,4,1
20/01/15,NEZ,SO2,3,1
20/01/15,PED,SO2,3,1
20/01/15,SAG,SO2,3,1
20/01/15,SFE,SO2,3,1
20/01/15,SJA,SO2,4,1
20/01/15,SUR,SO2,2,1
20/01/15,TAH,SO2,2,1
20/01/15,TLA,SO2,5,1
20/01/15,TLI,SO2,3,1
20/01/15,TPN,SO2,2,1
20/01/15,UAX,SO2,3,1
20/01/15,UIZ,SO2,4,1
20/01/15,VIF,SO2,3,1
20/01/15,XAL,SO2,7,1
20/01/15,CCA,SO2,2,1
20/01/15,MGH,SO2,3,1
20/01/15,AJM,SO2,2,1
21/01/15,ACO,SO2,1,1
21/01/15,ATI,SO2,2,1
21/01/15,CAM,SO2,3,1
21/01/15,CHO,SO2,2,1
21/01/15,CUA,SO2,2,1
21/01/15,CUT,SO2,2,1
21/01/15,FAC,SO2,3,1
21/01/15,HGM,SO2,2,1
21/01/15,IZT,SO2,3,1
21/01/15,LLA,SO2,2,1
21/01/15,MER,SO2,3,1
21/01/15,NEZ,SO2,4,1
21/01/15,PED,SO2,2,1
21/01/15,SAG,SO2,2,1
21/01/15,SFE,SO2,2,1
21/01/15,SJA,SO2,4,1
21/01/15,SUR,SO2,2,1
21/01/15,TLA,SO2,4,1
21/01/15,TLI,SO2,1,1
21/01/15,TPN,SO2,1,1
21/01/15,UAX,SO2,2,1
21/01/15,UIZ,SO2,3,1
21/01/15,VIF,SO2,2,1
21/01/15,XAL,SO2,5,1
21/01/15,CCA,SO2,1,1
21/01/15,MGH,SO2,1,1
21/01/15,AJM,SO2,1,1
22/01/15,ACO,SO2,1,1
22/01/15,ATI,SO2,1,1
22/01/15,CAM,SO2,3,1
22/01/15,CHO,SO2,1,1
22/01/15,CUA,SO2,1,1
22/01/15,CUT,SO2,1,1
22/01/15,FAC,SO2,2,1
22/01/15,HGM,SO2,1,1
22/01/15,IZT,SO2,2,1
22/01/15,LLA,SO2,2,1
22/01/15,MER,SO2,2,1
22/01/15,NEZ,SO2,3,1
22/01/15,PED,SO2,2,1
22/01/15,SAG,SO2,2,1
22/01/15,SFE,SO2,1,1
22/01/15,SJA,SO2,2,1
22/01/15,SUR,SO2,1,1
22/01/15,TLA,SO2,3,1
22/01/15,TLI,SO2,1,1
22/01/15,TPN,SO2,1,1
22/01/15,UAX,SO2,1,1
22/01/15,UIZ,SO2,1,1
22/01/15,VIF,SO2,1,1
22/01/15,XAL,SO2,4,1
22/01/15,CCA,SO2,1,1
22/01/15,MGH,SO2,1,1
22/01/15,AJM,SO2,0,1
23/01/15,ACO,SO2,1,1
23/01/15,ATI,SO2,2,1
23/01/15,CAM,SO2,3,1
23/01/15,CHO,SO2,2,1
23/01/15,CUA,SO2,1,1
23/01/15,CUT,SO2,1,1
23/01/15,FAC,SO2,3,1
23/01/15,HGM,SO2,1,1
23/01/15,IZT,SO2,2,1
23/01/15,LLA,SO2,2,1
23/01/15,MER,SO2,2,1
23/01/15,NEZ,SO2,3,1
23/01/15,PED,SO2,2,1
23/01/15,SAG,SO2,3,1
23/01/15,SFE,SO2,1,1
23/01/15,SJA,SO2,4,1
23/01/15,SUR,SO2,1,1
23/01/15,TAH,SO2,1,1
23/01/15,TLA,SO2,3,1
23/01/15,TLI,SO2,1,1
23/01/15,TPN,SO2,1,1
23/01/15,UAX,SO2,2,1
23/01/15,UIZ,SO2,2,1
23/01/15,VIF,SO2,2,1
23/01/15,XAL,SO2,5,1
23/01/15,CCA,SO2,1,1
23/01/15,MGH,SO2,0,1
23/01/15,AJM,SO2,0,1
24/01/15,ACO,SO2,2,1
24/01/15,ATI,SO2,8,1
24/01/15,CAM,SO2,7,1
24/01/15,CHO,SO2,1,1
24/01/15,CUA,SO2,2,1
24/01/15,CUT,SO2,5,1
24/01/15,FAC,SO2,8,1
24/01/15,HGM,SO2,9,1
24/01/15,IZT,SO2,8,1
24/01/15,LLA,SO2,8,1
24/01/15,MER,SO2,10,1
24/01/15,NEZ,SO2,7,1
24/01/15,PED,SO2,3,1
24/01/15,SAG,SO2,8,1
24/01/15,SFE,SO2,2,1
24/01/15,SJA,SO2,5,1
24/01/15,SUR,SO2,3,1
24/01/15,TAH,SO2,1,1
24/01/15,TLA,SO2,11,1
24/01/15,TLI,SO2,17,1
24/01/15,TPN,SO2,2,1
24/01/15,UAX,SO2,2,1
24/01/15,UIZ,SO2,6,1
24/01/15,VIF,SO2,11,1
24/01/15,XAL,SO2,7,1
24/01/15,CCA,SO2,3,1
24/01/15,MGH,SO2,5,1
24/01/15,AJM,SO2,2,1
25/01/15,ACO,SO2,3,1
25/01/15,ATI,SO2,4,1
25/01/15,CAM,SO2,7,1
25/01/15,CHO,SO2,2,1
25/01/15,CUA,SO2,5,1
25/01/15,CUT,SO2,4,1
25/01/15,FAC,SO2,5,1
25/01/15,HGM,SO2,6,1
25/01/15,IZT,SO2,5,1
25/01/15,LLA,SO2,5,1
25/01/15,MER,SO2,5,1
25/01/15,NEZ,SO2,4,1
25/01/15,PED,SO2,4,1
25/01/15,SAG,SO2,8,1
25/01/15,SJA,SO2,5,1
25/01/15,SUR,SO2,4,1
25/01/15,TAH,SO2,3,1
25/01/15,TLA,SO2,8,1
25/01/15,TLI,SO2,7,1
25/01/15,TPN,SO2,3,1
25/01/15,UAX,SO2,4,1
25/01/15,UIZ,SO2,6,1
25/01/15,VIF,SO2,6,1
25/01/15,XAL,SO2,6,1
25/01/15,CCA,SO2,3,1
25/01/15,MGH,SO2,4,1
25/01/15,AJM,SO2,3,1
26/01/15,ACO,SO2,4,1
26/01/15,ATI,SO2,14,1
26/01/15,CAM,SO2,14,1
26/01/15,CHO,SO2,3,1
26/01/15,CUA,SO2,7,1
26/01/15,CUT,SO2,7,1
26/01/15,FAC,SO2,13,1
26/01/15,HGM,SO2,10,1
26/01/15,IZT,SO2,10,1
26/01/15,LLA,SO2,7,1
26/01/15,MER,SO2,13,1
26/01/15,NEZ,SO2,8,1
26/01/15,PED,SO2,7,1
26/01/15,SAG,SO2,8,1
26/01/15,SJA,SO2,11,1
26/01/15,SUR,SO2,7,1
26/01/15,TAH,SO2,5,1
26/01/15,TLA,SO2,19,1
26/01/15,TLI,SO2,13,1
26/01/15,TPN,SO2,3,1
26/01/15,UAX,SO2,8,1
26/01/15,UIZ,SO2,12,1
26/01/15,VIF,SO2,11,1
26/01/15,XAL,SO2,5,1
26/01/15,CCA,SO2,7,1
26/01/15,MGH,SO2,8,1
26/01/15,AJM,SO2,4,1
27/01/15,ACO,SO2,3,1
27/01/15,ATI,SO2,8,1
27/01/15,CAM,SO2,10,1
27/01/15,CHO,SO2,4,1
27/01/15,CUA,SO2,7,1
27/01/15,CUT,SO2,6,1
27/01/15,FAC,SO2,8,1
27/01/15,HGM,SO2,16,1
27/01/15,IZT,SO2,16,1
27/01/15,LLA,SO2,13,1
27/01/15,MER,SO2,15,1
27/01/15,NEZ,SO2,17,1
27/01/15,PED,SO2,8,1
27/01/15,SAG,SO2,17,1
27/01/15,SJA,SO2,13,1
27/01/15,SUR,SO2,10,1
27/01/15,TAH,SO2,7,1
27/01/15,TLA,SO2,14,1
27/01/15,TLI,SO2,14,1
27/01/15,TPN,SO2,5,1
27/01/15,UAX,SO2,7,1
27/01/15,UIZ,SO2,18,1
27/01/15,VIF,SO2,11,1
27/01/15,XAL,SO2,16,1
27/01/15,CCA,SO2,6,1
27/01/15,MGH,SO2,9,1
27/01/15,AJM,SO2,6,1
28/01/15,ACO,SO2,0,1
28/01/15,ATI,SO2,6,1
28/01/15,CAM,SO2,5,1
28/01/15,CHO,SO2,2,1
28/01/15,CUA,SO2,4,1
28/01/15,CUT,SO2,2,1
28/01/15,FAC,SO2,5,1
28/01/15,HGM,SO2,6,1
28/01/15,IZT,SO2,6,1
28/01/15,LLA,SO2,3,1
28/01/15,MER,SO2,6,1
28/01/15,NEZ,SO2,3,1
28/01/15,PED,SO2,4,1
28/01/15,SAG,SO2,5,1
28/01/15,SJA,SO2,5,1
28/01/15,SUR,SO2,2,1
28/01/15,TAH,SO2,4,1
28/01/15,TLA,SO2,9,1
28/01/15,TLI,SO2,6,1
28/01/15,TPN,SO2,2,1
28/01/15,UAX,SO2,3,1
28/01/15,UIZ,SO2,7,1
28/01/15,VIF,SO2,3,1
28/01/15,XAL,SO2,5,1
28/01/15,CCA,SO2,2,1
28/01/15,MGH,SO2,3,1
28/01/15,AJM,SO2,1,1
29/01/15,ACO,SO2,1,1
29/01/15,ATI,SO2,4,1
29/01/15,CAM,SO2,6,1
29/01/15,CHO,SO2,2,1
29/01/15,CUA,SO2,3,1
29/01/15,CUT,SO2,3,1
29/01/15,FAC,SO2,6,1
29/01/15,HGM,SO2,4,1
29/01/15,IZT,SO2,4,1
29/01/15,LLA,SO2,4,1
